seed,economy,perm_id,HHI,chi,portfolio_signature
2027,Italy,37,0.23982327290565775,0.03554815278765573,Solar PV-Electrolysers-Wind-EV batteries-Power grids
2027,Italy,38,0.23982327290565775,0.035620049459356005,Solar PV-Power grids-Wind-EV batteries-Electrolysers
2027,Italy,39,0.23982327290565775,0.03687547081509655,Solar PV-EV batteries-Power grids-Wind-Electrolysers
2027,Netherlands,0,0.2339068261016205,0.035406763465549156,Solar PV-Power grids-EV batteries-Wind-Electrolysers
2027,Netherlands,1,0.2339068261016205,0.03530617513413448,Solar PV-Electrolysers-EV batteries-Wind-Power grids
2027,Netherlands,2,0.2339068261016205,0.03591510834845993,Wind-Electrolysers-Solar PV-EV batteries-Power grids
2027,Netherlands,3,0.2339068261016205,0.035736697880345086,Wind-Electrolysers-EV batteries-Solar PV-Power grids
2027,Netherlands,4,0.2339068261016205,0.04241821306037622,EV batteries-Electrolysers-Power grids-Solar PV-Wind
2027,Netherlands,5,0.2339068261016205,0.042630230073055345,Electrolysers-Solar PV-EV batteries-Power grids-Wind
2027,Netherlands,6,0.2339068261016205,0.03507567251664087,Power grids-EV batteries-Electrolysers-Wind-Solar PV
2027,Netherlands,7,0.2339068261016205,0.04237798637180923,Power grids-Solar PV-Electrolysers-EV batteries-Wind
2027,Netherlands,8,0.2339068261016205,0.04357243783204962,Power grids-Wind-EV batteries-Electrolysers-Solar PV
2027,Netherlands,9,0.2339068261016205,0.03509856879270093,Power grids-Solar PV-Electrolysers-Wind-EV batteries
2027,Netherlands,10,0.2339068261016205,0.03952980005473693,Power grids-Solar PV-Wind-EV batteries-Electrolysers
2027,Netherlands,11,0.2339068261016205,0.044309412046022636,EV batteries-Wind-Power grids-Electrolysers-Solar PV
2027,Netherlands,12,0.2339068261016205,0.044540702675084434,EV batteries-Wind-Solar PV-Electrolysers-Power grids
2027,Netherlands,13,0.2339068261016205,0.03623571102439257,Wind-Solar PV-Power grids-Electrolysers-EV batteries
2027,Netherlands,14,0.2339068261016205,0.03546889008846183,Wind-Solar PV-Electrolysers-Power grids-EV batteries
2027,Netherlands,15,0.2339068261016205,0.04326068531773996,Solar PV-Wind-Power grids-EV batteries-Electrolysers
2027,Netherlands,16,0.2339068261016205,0.04021131005202537,Solar PV-Power grids-Wind-EV batteries-Electrolysers
2027,Netherlands,17,0.2339068261016205,0.035493908179260805,Solar PV-Power grids-Electrolysers-Wind-EV batteries
2027,Netherlands,18,0.2339068261016205,0.039383834934330314,EV batteries-Electrolysers-Wind-Power grids-Solar PV
2027,Netherlands,19,0.2339068261016205,0.03580948227430303,Electrolysers-EV batteries-Solar PV-Wind-Power grids
2027,Netherlands,20,0.2339068261016205,0.03534837491251522,EV batteries-Electrolysers-Power grids-Wind-Solar PV
2027,Netherlands,21,0.2339068261016205,0.03624225275485664,Wind-Power grids-Electrolysers-EV batteries-Solar PV
2027,Netherlands,22,0.2339068261016205,0.042678846440361684,Power grids-Wind-Electrolysers-Solar PV-EV batteries
2027,Netherlands,23,0.2339068261016205,0.044540702675084434,EV batteries-Wind-Solar PV-Electrolysers-Power grids
2027,Netherlands,24,0.2339068261016205,0.03945078128865864,EV batteries-Solar PV-Wind-Power grids-Electrolysers
2027,Netherlands,25,0.2339068261016205,0.04240751845004376,Solar PV-Wind-EV batteries-Power grids-Electrolysers
2027,Netherlands,26,0.2339068261016205,0.03644487323759649,Wind-Power grids-Solar PV-Electrolysers-EV batteries
2027,Netherlands,27,0.2339068261016205,0.03952980005473693,Power grids-Solar PV-Wind-EV batteries-Electrolysers
2027,Netherlands,28,0.2339068261016205,0.043794032211470775,Electrolysers-Wind-Power grids-Solar PV-EV batteries
2027,Netherlands,29,0.2339068261016205,0.04335342553369967,Electrolysers-Wind-EV batteries-Power grids-Solar PV
2027,Netherlands,30,0.2339068261016205,0.04186807568762875,EV batteries-Electrolysers-Solar PV-Power grids-Wind
2027,Netherlands,31,0.2339068261016205,0.04358291584392997,EV batteries-Solar PV-Power grids-Electrolysers-Wind
2027,Netherlands,32,0.2339068261016205,0.041116007386984024,EV batteries-Solar PV-Wind-Electrolysers-Power grids
2027,Netherlands,33,0.2339068261016205,0.043794032211470775,Electrolysers-Wind-Power grids-Solar PV-EV batteries
2027,Netherlands,34,0.2339068261016205,0.040643983159053126,Electrolysers-EV batteries-Wind-Solar PV-Power grids
2027,Netherlands,35,0.2339068261016205,0.03637053353560819,Wind-EV batteries-Solar PV-Electrolysers-Power grids
2027,Netherlands,36,0.2339068261016205,0.03545151481472784,EV batteries-Electrolysers-Solar PV-Wind-Power grids
2027,Netherlands,37,0.2339068261016205,0.043211952879996726,EV batteries-Wind-Power grids-Solar PV-Electrolysers
2027,Netherlands,38,0.2339068261016205,0.036194301583318406,Wind-Solar PV-Electrolysers-EV batteries-Power grids
2027,Netherlands,39,0.2339068261016205,0.04279736034033453,Power grids-Wind-Solar PV-EV batteries-Electrolysers
2027,Spain,0,0.2561765973713869,0.050090791565908774,Power grids-Solar PV-EV batteries-Electrolysers-Wind
2027,Spain,1,0.2561765973713869,0.048305880122470404,Wind-Solar PV-EV batteries-Power grids-Electrolysers
2027,Spain,2,0.2561765973713869,0.03809493501524748,EV batteries-Wind-Electrolysers-Solar PV-Power grids
2027,Spain,3,0.2561765973713869,0.043929046850833965,Wind-Electrolysers-Solar PV-Power grids-EV batteries
2027,Spain,4,0.2561765973713869,0.049582556809264114,Wind-Solar PV-EV batteries-Electrolysers-Power grids
2027,Spain,5,0.2561765973713869,0.0474220181259727,EV batteries-Wind-Electrolysers-Power grids-Solar PV
2027,Spain,6,0.2561765973713869,0.04404618187448864,Power grids-EV batteries-Solar PV-Wind-Electrolysers
2027,Spain,7,0.2561765973713869,0.03831590434191602,Solar PV-Electrolysers-EV batteries-Wind-Power grids
2027,Spain,8,0.2561765973713869,0.03806786261384512,EV batteries-Power grids-Electrolysers-Solar PV-Wind
2027,Spain,9,0.2561765973713869,0.04856160463551715,Wind-Power grids-EV batteries-Electrolysers-Solar PV
2027,Spain,10,0.2561765973713869,0.03888458612559328,Solar PV-EV batteries-Electrolysers-Wind-Power grids
2027,Spain,11,0.2561765973713869,0.04885781906158833,Electrolysers-Solar PV-Wind-EV batteries-Power grids
