seed,economy,resource,resource_channel_loss_pct,contribution_share
2100,Netherlands,Nickel,2.3958554577934894,0.08300854253377235
2100,Netherlands,Cobalt,2.837303065770559,0.09830325592059103
2100,Netherlands,Graphite,8.46365195185572,0.29323781230262247
2100,Netherlands,Rare earths,7.415301469920031,0.2569159026118751
2100,Netherlands,Copper,3.967971268812013,0.13747720496599303
2100,Spain,Lithium,4.052814483312552,0.12542404071458
2100,Spain,Nickel,3.1090466081469765,0.09621688581339398
2100,Spain,Cobalt,3.227779244264898,0.09989135131087012
2100,Spain,Graphite,9.311681301269523,0.28817225645547834
2100,Spain,Rare earths,8.108199662461136,0.2509276377623034
2100,Spain,Copper,4.503378685447337,0.1393678279433741
2101,France,Lithium,2.433017166463368,0.10913071546171232
2101,France,Nickel,2.5863827302885483,0.11600978476633197
2101,France,Cobalt,2.1803071247500307,0.09779564227082989
2101,France,Graphite,6.28840182764339,0.2820603981019198
2101,France,Rare earths,5.171351255453713,0.23195613668103765
2101,France,Copper,3.635062167794312,0.16304732271816832
2101,Germany,Lithium,2.8308620649898324,0.10870161060060732
2101,Germany,Nickel,2.9557786037154568,0.11349825156664368
2101,Germany,Cobalt,2.47548024494219,0.09505538717802857
2101,Germany,Graphite,7.482866117593725,0.28733282661515797
2101,Germany,Rare earths,6.205799400429531,0.23829504031076704
2101,Germany,Copper,4.09171698063856,0.1571168837287955
2101,Italy,Lithium,2.5296819842465696,0.10361567984870879
2101,Italy,Nickel,2.9281654508211448,0.11993754779682252
2101,Italy,Cobalt,2.2416818939503407,0.09181920687765227
2101,Italy,Graphite,6.867113827052281,0.28127672656862157
2101,Italy,Rare earths,5.583694815795468,0.22870793167255515
2101,Italy,Copper,4.26374672979524,0.1746429072356397
2101,Netherlands,Lithium,2.937633263974241,0.0996325209862456
2101,Netherlands,Nickel,3.610626040477984,0.1224576869968892
2101,Netherlands,Cobalt,2.628918186920555,0.08916216657866033
2101,Netherlands,Graphite,8.540791585026682,0.28966876405910086
2101,Netherlands,Rare earths,7.0848153243169945,0.2402879965107438
2101,Netherlands,Copper,4.681898260076451,0.15879086486836028
2101,Spain,Lithium,3.0991722799724957,0.10135798190539642
2101,Spain,Nickel,3.619233634458337,0.11836651340856916
2101,Spain,Cobalt,2.660471766638623,0.08701034496383944
2101,Spain,Graphite,8.754400241157612,0.2863113957781418
2101,Spain,Rare earths,7.150905465668944,0.23386933068558088
2101,Spain,Copper,5.292316081727818,0.17308443325847225
2102,France,Lithium,2.6220193530220577,0.128284726801254
2102,France,Nickel,2.1289910884026737,0.10416286204114215
2102,France,Cobalt,2.135522608271426,0.10448242270380245
2102,France,Graphite,5.593246383603837,0.27365476285509477
2102,France,Rare earths,4.860857680926839,0.23782196683589116
2102,France,Copper,3.098423858980362,0.1515932587628155
2102,Germany,Lithium,3.020924600347779,0.12948870506967627
2102,Germany,Nickel,2.4766739118007086,0.10615998084891069
2102,Germany,Cobalt,2.4791653648166716,0.10626677432026772
2102,Germany,Graphite,6.314283057852883,0.27065499632484624
2102,Germany,Rare earths,5.5077542283467,0.23608399984181774
2102,Germany,Copper,3.530836728590037,0.15134554359448135
2102,Italy,Lithium,3.1996939385478944,0.126947990016662
2102,Italy,Nickel,2.7628021079588643,0.10961428847733672
2102,Italy,Cobalt,2.7099712155186215,0.10751822062369726
2102,Italy,Graphite,6.790009148565122,0.26939389521620216
2102,Italy,Rare earths,5.8698947520991185,0.23288831828912795
2102,Italy,Copper,3.872391339874878,0.1536372873769739
2102,Netherlands,Lithium,3.5499373720954717,0.11964237736149846
2102,Netherlands,Nickel,3.1167524656400607,0.10504288824013099
