seed,economy,K0,HHI,chi,upstream_alignment,upstream_concentration,supplier_entropy,macro_sensitivity,gamma,worstcase_loss_pct
2030,France,1.0,0.22223708425485933,0.03596685555094545,0.8765035517373434,0.17375403025970523,2.1439450730152143,0.9346881850359734,0.18964929620471954,7.15399583128425
2030,Germany,1.0,0.23578309631190045,0.03852927337980033,0.8651806627945783,0.17295677357366676,2.1529171502364863,1.0403025197836562,0.19628875000824764,7.846657544211647
2030,Italy,1.0,0.28237380451246513,0.04455826705593575,0.8807472830561398,0.16780446149544978,2.1565925674487305,0.9621226340246972,0.21108829208635838,7.03403901192609
2030,Netherlands,1.0,0.2623683300393705,0.04844878133003628,0.8558660344255057,0.18201894353888037,2.1163275025523363,1.1465024152718963,0.22011083873820544,8.959141818309131
2030,Spain,1.0,0.24614327863214544,0.04177212729484349,0.8916739169979487,0.17536507788630376,2.1223812297437092,1.2498220617530629,0.20438230670692484,9.554579628238836
2031,France,1.0,0.22964552334923066,0.04596684619208391,0.9038488493993682,0.20376504756594177,2.003565917558883,0.8711796492032907,0.2143988017505786,8.319054807239727
2031,Germany,1.0,0.26612138984548184,0.05332206924609081,0.8993998913702094,0.2043572011455308,2.012460441910341,0.9625699230727157,0.23091571892379004,9.370438277141973
2031,Italy,1.0,0.261313013435179,0.0515072598135434,0.9076024680322744,0.20178959958493342,2.0114266514722114,1.146099610933368,0.2269521090748958,11.009241892290373
2031,Netherlands,1.0,0.2718614119774943,0.05598306169084072,0.846652404405836,0.20509966323430015,2.027128004204747,1.21855923914085,0.23660739990718954,11.327005408509518
2031,Spain,1.0,0.33809205915487595,0.0690985672233237,0.9133659942611225,0.205126280602656,1.9882123143621213,1.1282112461618736,0.2628660632780955,11.002784792314547
2032,France,1.0,0.22390964459290533,0.03877991973612489,0.8791182662803525,0.18527891360622417,2.0568088657804746,0.9719715733817366,0.19692617839211954,8.03173851518142
2032,Germany,1.0,0.23780440763680913,0.040706586359807166,0.8727746484580788,0.18374670337002474,2.072343572694624,1.125459095110814,0.2017587330447115,9.334318455787434
2032,Italy,1.0,0.2387484625104791,0.0404068005494269,0.8837250106144378,0.1806747138819063,2.0642887562323335,1.0958456077327865,0.20101442870955036,8.681959351744332
2032,Netherlands,1.0,0.25197542335955964,0.04796525372047009,0.8352702173169195,0.1912585457914797,2.0600903998489737,1.081029837666829,0.21900971147524506,9.061304066518362
2032,Spain,1.0,0.30539456463151804,0.05600022789535707,0.9132053395226576,0.18920480293949007,2.0024539554497984,1.2097733531773636,0.23664367284032142,10.303866320408819
2033,France,1.0,0.22672651438150782,0.04037743765230295,0.8451129145534916,0.19459538723958464,2.0616922284722063,0.8519213692565302,0.20094137864636777,7.07975737984452
2033,Germany,1.0,0.2726193007023916,0.048520465838419596,0.84616867852697,0.19046216541700595,2.0690207827873475,1.0565381211318277,0.22027361584724484,8.673701910620142
2033,Italy,1.0,0.2577384260890129,0.04947870938228538,0.8784540082372984,0.19913917891629945,2.0193977904848155,1.0580085466962363,0.2224381023617253,9.138272342332531
2033,Netherlands,1.0,0.30396634669567074,0.06647317899106955,0.8654115390738039,0.21021917063861958,1.965311892430148,1.1625752811308656,0.2578239302141474,10.323430494233447
2033,Spain,1.0,0.2482312256482032,0.04508064899435848,0.8687835883136964,0.1935922874899155,2.0463875600759973,1.1758228290975508,0.2123220407643975,9.83551878651139
2034,France,1.0,0.22617410457984066,0.043523416930543596,0.8829789761415101,0.20030468925802625,2.016731323930541,0.8685374348527856,0.20862266638729263,7.329431182111032
2034,Germany,1.0,0.24773824875055497,0.04586603467181195,0.873970523500194,0.1960907270120658,2.0455237429473057,0.9207816126339206,0.21416356989883212,7.837923408387593
2034,Italy,1.0,0.2677631582780071,0.05319104764496305,0.899360484707838,0.2009397330389783,2.001194414876885,0.8396058650618533,0.23063184438616247,7.224232768941051
2034,Netherlands,1.0,0.23743909233609795,0.049249940779540605,0.8867439913196445,0.20457207691402893,1.9910702095039852,1.163784006499384,0.22192327678623666,10.024874872805638
2034,Spain,1.0,0.2757541673988241,0.05656041758539129,0.9039356623732464,0.20385300101330273,1.9824335209618895,1.144032279815844,0.23782434186893336,9.973605544871917
2035,France,1.0,0.22238597002481109,0.04283066336383451,0.8963123534680335,0.20367015952324602,1.9922911938278642,0.9693385590372747,0.20695570386880982,9.102975767376808
2035,Germany,1.0,0.2575373184921247,0.05394070126203532,0.907313796386549,0.20912596810984557,1.9623422867790423,0.9682722170977882,0.23225137515639238,9.387489174047237
2035,Italy,1.0,0.2379973895586888,0.045323830197885,0.9061815659868041,0.19994318424192112,1.9945572904960058,1.1262107281166926,0.21289394119580998,10.401371095733216
2035,Netherlands,1.0,0.24427876224148895,0.052025216063656156,0.8859151403017896,0.20939363787520832,1.9690951927414042,1.0816887471605652,0.22809036819571352,10.27341650456433
2035,Spain,1.0,0.2524767333619179,0.05004651159206905,0.9077003890734774,0.20307650322844933,1.9798122085788554,1.114886144138813,0.22371077665608569,10.449098550422972
2036,France,1.0,0.22447336391931638,0.04503175465048357,0.8962556543035727,0.20381032970153048,1.9994207197166558,0.9949924193302004,0.21220686758557927,8.474748881835842
2036,Germany,1.0,0.25542681665432626,0.04885322942619153,0.8869421039398795,0.19996253150715748,2.020940372371058,1.0391554501581564,0.22102766665327564,8.79285235475692
2036,Italy,1.0,0.24525232876709416,0.04434308354490066,0.9009027477564842,0.1931362854207746,2.0329962462687554,1.1193739818903177,0.210577974975781,8.927653384498246
2036,Netherlands,1.0,0.24855883904582615,0.052095577798610196,0.8751911596112274,0.20794101490929637,1.9895612669566618,1.0460579999911064,0.2282445569966789,8.911733343304283
2036,Spain,1.0,0.23959637607187773,0.046106049689720076,0.9017411761269695,0.19968070075938532,2.0052192102448796,1.1083407765548337,0.214723193180709,9.04128052178387
2037,France,1.0,0.21679950577082463,0.03827389015750033,0.9081768313148496,0.18229958677751756,2.048723192520717,0.9455642113236871,0.1956371390035653,7.096549745278448
2037,Germany,1.0,0.24328639396811036,0.042985861591402,0.9067594872846898,0.18083207353944222,2.05731064884482,1.058802569774814,0.20733032000024018,7.9824633109870184
2037,Italy,1.0,0.22740692965169965,0.037965086962063056,0.9099095990808198,0.17751539732035107,2.067955327215366,0.9948515983022339,0.19484631626505813,7.376655303502174
2037,Netherlands,1.0,0.2635369390285668,0.04932657468376722,0.8844439127501761,0.18761496268180688,2.0320384873762416,1.2274830501371723,0.22209586822759045,9.046530779218275
2037,Spain,1.0,0.27742246716352076,0.051186517170054784,0.9293483016637519,0.18557617434977708,2.0234735015489496,1.2919070665381105,0.2262443748915203,10.166724181792828
2038,France,1.0,0.22597631228325737,0.04272548397118266,0.8842753131588923,0.19390234217256885,2.0003767723901813,0.7595688543983427,0.20670143679032,5.975642221324542
2038,Germany,1.0,0.243237641141396,0.043091720345695264,0.8690005879723773,0.18885713347377606,2.03011582617389,1.2204643687747099,0.20758545311677132,9.448631515014116
2038,Italy,1.0,0.25858795760193176,0.04819809843708201,0.8938964099193071,0.19212264968392032,1.9996735766982048,1.0651538725018987,0.21954065326741198,8.340046674601814
2038,Netherlands,1.0,0.25467752277401184,0.04806437992193205,0.8573452340280597,0.1928644038533852,2.0131705249013523,1.200831908707213,0.2192359001667657,9.059250386950808
2038,Spain,1.0,0.26812024281671465,0.050019389958869766,0.8895955639416531,0.19100161131736038,2.0032424958432955,1.1559536684704228,0.2236501508134295,8.943746279298391
2039,France,1.0,0.220421696588155,0.04040405825623199,0.8699729163970985,0.19841391774079137,2.0487441081362903,0.9981815078025316,0.20100760745860338,8.626826473107794
2039,Germany,1.0,0.23768390768308542,0.0443195988057348,0.8655897957970691,0.19978093808004072,2.0484690915307273,1.080904497528679,0.2105222050182232,9.480334764182853
2039,Italy,1.0,0.24196983692867904,0.04450320714915139,0.8840466934863834,0.19846013724003284,2.036350122186656,0.9927957039985263,0.21095783263285436,8.635174947070379
2039,Netherlands,1.0,0.23808206522305753,0.050697782077199396,0.8655995519794311,0.20892857643828144,2.0129945769147675,1.1811371530580068,0.22516167985960533,10.677654535216716
2039,Spain,1.0,0.23825825919185573,0.045709317227275496,0.8792291834985322,0.20032146399790962,2.0288565884127316,1.1073289291594963,0.2137973742291413,9.542119946414928
2040,France,1.0,0.20347348223820666,0.033265519769497966,0.8678300361347722,0.18010288635180038,2.085880323007432,0.9972593888172645,0.1823883761907484,7.802237955136715
2040,Germany,1.0,0.24586357865614544,0.043861408464390905,0.8693985972589938,0.18384642225697334,2.0637845220761384,1.1515366199743473,0.2094311544741873,9.26473132882724
2040,Italy,1.0,0.2338164376101387,0.041250460539889885,0.8892034837541557,0.1841625556700309,2.0473719580860568,1.0700241506066774,0.20310209388356854,8.55763590804445
2040,Netherlands,1.0,0.22530870750036738,0.041630376300602734,0.8902806135601704,0.18725164634307534,2.028840572784102,1.166320029130063,0.20403523298833154,9.362338426445012
2040,Spain,1.0,0.2683866761056826,0.04976281691494206,0.9141987303266901,0.18851229412497922,2.003924720479867,1.1340194050276136,0.22307580979331232,9.271742345617367
2041,France,1.0,0.21296721832969764,0.04097236447527448,0.9081565794936299,0.19585144328534243,1.9973097189019007,0.8538025292729846,0.20241631474580915,6.602362107988652
2041,Germany,1.0,0.2281075769601874,0.03985464461890556,0.8981916616535232,0.18726961268473571,2.036643560637854,0.9258505213152115,0.1996362808181558,6.868357428316149
2041,Italy,1.0,0.2409227720270569,0.04490239413820128,0.9188597160909168,0.19326841334660078,1.9994634417836086,1.0920143703332572,0.21190185024723424,8.490142918496938
2041,Netherlands,1.0,0.2416755178211478,0.04738286688265593,0.8920732956073472,0.1990855612899252,1.9920026992428697,1.1807089547499254,0.21767605950736965,8.920946246711926
2041,Spain,1.0,0.25148013006613706,0.04739338379366717,0.9213234635736015,0.19412402690868882,1.9942616307354424,1.2336847133659332,0.21770021541943216,9.659959811216739
2042,France,1.0,0.23682623542086526,0.04344879112818117,0.8782961151426559,0.1907642759437917,2.0522401121313045,0.9337202706966586,0.2084437361212401,7.932085776285928
2042,Germany,1.0,0.26251052563144933,0.05039095195357224,0.8833953223881895,0.19425328233701414,2.0389490517308073,1.0628423177791784,0.22447929070088457,9.282705813114589
2042,Italy,1.0,0.2153133137171461,0.03530397725312007,0.8703555093829344,0.18036626048183144,2.0922343244933352,0.9827726840875282,0.18789352637363552,7.689683346628278
2042,Netherlands,1.0,0.24583841941546816,0.04963872536760946,0.8650985339652286,0.1984200551765356,2.0270215282327695,1.2518410503713158,0.22279749856676906,10.827319231121622
2042,Spain,1.0,0.2884151377534325,0.05235998269455698,0.8964824430313972,0.18949507471013718,2.032897951343502,1.3092599267963558,0.2288230379453891,10.946265861784235
2043,France,1.0,0.22083034729041826,0.04087950034915309,0.8719794419559808,0.19089113004561103,2.0196371325239073,0.9091853794522171,0.20218679568446868,6.5752671030264995
2043,Germany,1.0,0.271697661675069,0.050145821442703076,0.8644369342273225,0.18931476606435774,2.0254040782030356,0.9968381950647915,0.2239326270169291,7.258337352564906
2043,Italy,1.0,0.24194087534091502,0.04439787707806116,0.8839794972647063,0.19048756975668207,2.014002703381833,1.0882495349671917,0.21070803752600695,7.992128665577959
2043,Netherlands,1.0,0.23995739477386416,0.04448194374111304,0.8557179405424862,0.19043268035074656,2.026283058953785,1.1032676044172762,0.21090742931701822,7.713206872032666
2043,Spain,1.0,0.2600761339932632,0.04863242698469966,0.8907452573833564,0.19094573410592725,2.005526817946647,1.1784795059216553,0.22052761048154415,8.66280862026553
2044,France,1.0,0.2174461749588182,0.0346874194129343,0.837570807024507,0.1845612971181886,2.083779296746461,0.9581878699539103,0.18624558897577764,6.6973604301017415
2044,Germany,1.0,0.2577246401373351,0.0446836544854112,0.8449027314487156,0.1870776605739966,2.065401154375677,1.0177574960393674,0.21138508576863033,7.020634179193952
2044,Italy,1.0,0.24708550377816807,0.042942641136403475,0.8576554039103241,0.18654935260184274,2.0622350671836482,1.0587128399011143,0.20722606287917425,7.629517314117627
2044,Netherlands,1.0,0.21596138449752078,0.03869298069129765,0.8383548391292905,0.19169840383118117,2.0527112303228594,1.2612531689715405,0.19670531434431976,9.103173294514406
2044,Spain,1.0,0.2621273378812318,0.05021249430839224,0.8808916922951094,0.19484735591113586,2.0127352445546753,1.2244898077295054,0.22408144570310198,9.042296396478635
2045,France,1.0,0.2165081210072745,0.039107010883252774,0.902072119010436,0.1901370927710539,2.0495015354048975,0.9203270470126851,0.19775492631854402,8.071513536934097
2045,Germany,1.0,0.21928751021409568,0.038548517023836104,0.8878179310851961,0.18773422852057498,2.0687933128395475,1.0029993305486706,0.19633776260270489,8.636499860309785
2045,Italy,1.0,0.24160341236123845,0.045981674298986405,0.9233292431083575,0.19435699707321985,2.014882160557687,1.160422803036877,0.21443337962870054,10.47790241978983
2045,Netherlands,1.0,0.26123413417188474,0.05260214312789641,0.8869203884209882,0.19679208121789357,2.0169271567114113,1.1306881476734594,0.2293515710168483,10.005520307545712
2045,Spain,1.0,0.2710720340896833,0.05230263351323534,0.9159625161619623,0.1939058614145649,2.018752526653531,1.1588612697926446,0.22869769022278152,10.395218677900399
2046,France,1.0,0.23439102057574537,0.0377729682156595,0.8773514802610508,0.1744722220144546,2.083266650760457,1.0767028789593232,0.19435269027121674,7.789346191824098
2046,Germany,1.0,0.2716054844504242,0.04305770063641071,0.8567015531204931,0.17266540050841905,2.103379803128011,1.0033780327069295,0.20750349547998154,7.240745397196212
2046,Italy,1.0,0.2698368643147647,0.045884779320351454,0.8946528924536844,0.17660723851974014,2.0569481468812887,0.9289392161071648,0.21420732788667957,6.787207474724411
2046,Netherlands,1.0,0.277011583647711,0.049441406637825376,0.8653348986128806,0.1797036222019968,2.0605941025744,1.091203185223921,0.2223542368335386,7.952289569261473
2046,Spain,1.0,0.2329088168633051,0.04061244889702446,0.8864880886446006,0.17835383960415446,2.056979951795757,1.1289122379822585,0.20152530584773828,8.200805323311261
2047,France,1.0,0.21172149854072086,0.03647749433853824,0.8536005988372254,0.19032070969321233,2.0693997222416933,0.9919412222838028,0.19099082265527378,7.895571352416738
2047,Germany,1.0,0.23520465970921534,0.04195716853429365,0.8469980475791669,0.19227121110413364,2.065609099072829,0.9747022751430353,0.20483449058762943,7.916942199906287
2047,Italy,1.0,0.22968760985233594,0.04160671617477406,0.8651285848872188,0.19285488561853611,2.046812657946212,1.039641653870136,0.20397724425723096,8.28138894597431
2047,Netherlands,1.0,0.2457601339283677,0.04490183835848108,0.8193565152397045,0.19622450644060055,2.062472148628159,1.1802256113468135,0.2119005388348059,9.48451824390526
2047,Spain,1.0,0.28571663575403927,0.05340916024890708,0.8707827496539642,0.19372575783615115,2.030029660394897,1.1556475341478427,0.2311042194528414,9.088751666347735
2048,France,1.0,0.22430063092051353,0.03827991625467584,0.8950908808848066,0.17636471010491656,2.0797738254640454,0.9681491336617669,0.19565253960701823,7.115392644588308
2048,Germany,1.0,0.22831982222738623,0.03629759343968986,0.8869213720276321,0.1717185162787677,2.104709805330929,1.0075523073929218,0.1905192731449757,7.187424476372042
2048,Italy,1.0,0.2504643216948099,0.04086118726220999,0.8987873606735408,0.17202546351803372,2.0906055829229975,1.044515736683032,0.2021415030670594,7.209728155701446
2048,Netherlands,1.0,0.24356476324859216,0.040389381879141935,0.8525841420871162,0.17602623684426927,2.108433619886265,1.0976652480064752,0.20097109712379524,8.03117957443778
2048,Spain,1.0,0.2596190486880558,0.04229656355850899,0.8884394168817519,0.17235905030059762,2.0955078006980314,1.2861980521981278,0.2056612835672018,8.941998501460782
2049,France,1.0,0.21541180333446824,0.0356516976941557,0.8546880549008844,0.1830508166365814,2.092968084430399,0.8625906738172985,0.18881657155598314,6.837189714835442
2049,Germany,1.0,0.23915102660873044,0.041878535086142116,0.8302762572584867,0.18510209600299243,2.0968256706528514,1.0925084049494291,0.20464245670471734,8.532778799667984
2049,Italy,1.0,0.2321377481218878,0.04138489446402838,0.8849462645445506,0.18745527129305584,2.0492954032872017,1.1224112838364302,0.20343277627764011,9.169712105933097
2049,Netherlands,1.0,0.27955020997387336,0.05691526985175623,0.8168589758329058,0.19889597803882905,2.0464183276608336,1.1504642432128063,0.2385692139647449,9.744338066896695
2049,Spain,1.0,0.25258618954450274,0.04604387756720676,0.8890087695372307,0.18922612414431061,2.036266058605169,1.2593727347176646,0.21457837162027016,10.368293443074595
2050,France,1.0,0.2142320440989782,0.035701983859523265,0.8542827196208335,0.18406969760677122,2.092717199429397,1.1014283440195165,0.18894968605298942,9.052117273785782
2050,Germany,1.0,0.23853125802567482,0.043056741802871175,0.8562399559783619,0.18876691954899627,2.0723635523783575,1.109240435864623,0.2075011850637754,9.419978929741195
2050,Italy,1.0,0.24462728418671728,0.040063378538586505,0.8604497739246657,0.1823857869756491,2.0936818821094905,1.0829815919319647,0.20015838363302824,8.934123261879195
2050,Netherlands,1.0,0.23876915963265952,0.04547788479135871,0.839052577104442,0.1934728182005995,2.060463575419773,1.0660675593645677,0.21325544492781118,9.102917952129754
2050,Spain,1.0,0.2640156892995328,0.04697667308533794,0.8699811360663227,0.18582150932595037,2.071338772160434,1.2388460592214212,0.21674102769281578,10.41987346606215
2051,France,1.0,0.21790467001609462,0.03908869645179894,0.9037248548997753,0.18897002238459693,2.044419019644328,0.8681167007332083,0.19770861501664244,7.477260023187403
2051,Germany,1.0,0.25128374510443646,0.04701204503338252,0.9095298388072657,0.19223889488370244,2.028109738373137,1.0401017467577427,0.21682261190517588,9.184966903401515
2051,Italy,1.0,0.271003302367422,0.051229002828418635,0.9240436805461634,0.19239161416223474,2.012969305369245,1.1562254864750316,0.22633824870847313,10.266425120895024
2051,Netherlands,1.0,0.24585248525846137,0.0476736311004387,0.8909520607189922,0.1933127062905728,2.025655086079587,0.9948130118017185,0.21834292088464582,8.580168791643617
2051,Spain,1.0,0.2574090177982216,0.048604321101425235,0.9085079323936285,0.1906562941533645,2.0280586155403593,1.0447195365941395,0.22046387708970655,9.069831815708266
2052,France,1.0,0.24365809260199897,0.04191123020009134,0.8562973639031034,0.19129449272483395,2.073621924469297,0.8495955258830951,0.20472232462555554,7.409674699501333
2052,Germany,1.0,0.2366700972045044,0.03923931756162213,0.8527042406715912,0.18524435213324555,2.0931877561358014,0.9174922249829692,0.19808916568460308,7.650187828889138
2052,Italy,1.0,0.24836770987654383,0.046245244319503,0.8904736445099007,0.19356963033015057,2.031529247254986,1.081048833762441,0.21504707465925454,9.518027354346355
2052,Netherlands,1.0,0.23454342367938785,0.045175976671776016,0.8368750677824689,0.19674321463171962,2.055909363811438,1.015696868322082,0.21254641063018687,8.875264813788421
2052,Spain,1.0,0.2965925019262427,0.05169291755431133,0.885586351412949,0.18614870222131494,2.055079977483282,1.1097648187756834,0.22736076520435827,9.355816379479547
2053,France,1.0,0.20681049249840666,0.03369058098716486,0.8957339251238492,0.17203600974337205,2.1022281236946734,0.9467182723992205,0.1835499413978791,7.328010048135478
2053,Germany,1.0,0.23334193119023725,0.03673090119956376,0.896685873841695,0.16999977107551356,2.118145184712344,0.9511849540708719,0.19165307511115953,7.494575041075252
2053,Italy,1.0,0.2448685164161793,0.04064951648991412,0.9140906970569291,0.17306333002493934,2.0909601655195944,1.1349129861919143,0.20161725246097895,9.149264571974841
2053,Netherlands,1.0,0.22384375317209723,0.03819877260315958,0.896047707074661,0.17471871328545358,2.0793176445405828,1.2060076620457805,0.19544506287742236,9.292252958355373
2053,Spain,1.0,0.3005159613082948,0.0509672275575289,0.9234404304138129,0.1738068769625062,2.0802751882645776,1.1781212068963036,0.22575922474514504,9.634451313865492
2054,France,1.0,0.2154424133573582,0.037161507012753545,0.8848635829332416,0.18099516471054145,2.058406339988346,0.8620346319633875,0.19277320097138384,6.301925634710901
2054,Germany,1.0,0.23442310897198712,0.04232103387041124,0.8928238684827234,0.18337686660776248,2.0411191885699598,0.9235336381460896,0.20572076674563322,6.921276350552669
2054,Italy,1.0,0.23730722430227189,0.041642378986374705,0.8941116415387733,0.180820665950144,2.049278070065994,1.0354859630602598,0.20406464413605485,7.432486044300765
2054,Netherlands,1.0,0.3073356745122328,0.057476244259243144,0.8659139589896973,0.1845431371805708,2.043791885923923,1.2610418538718817,0.23974203690475965,9.554574093787595
2054,Spain,1.0,0.28304026723566617,0.05203520256388738,0.9188749803835606,0.1850044447726881,2.0079937456524304,1.2291140640914593,0.22811225868832077,9.070397249986014
2055,France,1.0,0.21623969695993206,0.04173414878955625,0.8649702946174332,0.2024907356590463,2.0133162550638524,0.9264213983749633,0.20428937512645207,7.647036483106155
2055,Germany,1.0,0.22078705033381021,0.0405259317578259,0.8434692980294757,0.19971629425769954,2.0382754056911585,1.1198840184648264,0.20131053563543538,9.151022479435138
2055,Italy,1.0,0.24965228981757567,0.04997006569560239,0.8841374293260489,0.20385974043567973,1.9932254538809688,1.024694462078898,0.2235398525892025,8.619055927101755
2055,Netherlands,1.0,0.21087374431316605,0.03905928041817289,0.8279223924432698,0.20182886046933998,2.0380685885124206,1.2386090703999313,0.1976342086233375,9.856662899863881
2055,Spain,1.0,0.2553840369778122,0.051729730360539294,0.8848342958486397,0.20515078724086602,1.989168861561665,1.2235670891311405,0.22744170760997046,10.45762921390688
2056,France,1.0,0.22586299881980365,0.04278829714657812,0.8799751913678774,0.1927167000298478,2.0446078352724646,0.9340693493499,0.20685332278350793,8.188745673676621
2056,Germany,1.0,0.24022687230380593,0.042315722901649866,0.8688688903239069,0.18601597196898872,2.0679628124740677,1.039093528518696,0.2057078581426822,8.565211970558131
2056,Italy,1.0,0.2560334243817653,0.04412687095162376,0.8891799265895345,0.18496847816766337,2.0568804741555953,0.964915056331769,0.21006396871339872,7.887889066079906
2056,Netherlands,1.0,0.25773823359865783,0.050287898121187155,0.8417279626159362,0.1947413543013362,2.055925472843491,1.2311146810851978,0.22424963349175658,10.811259021401007
2056,Spain,1.0,0.2427637039033243,0.0434818066750943,0.8831775885358629,0.18801508364516922,2.050581369993471,1.1766395917083827,0.20852291642669468,9.817425159119631
2057,France,1.0,0.22319799421563688,0.03793936603781049,0.9058411719507625,0.18039182660819406,2.0774868497253234,0.998184176684805,0.19478030197586843,8.20028485268559
2057,Germany,1.0,0.2335975956147443,0.03941641646790156,0.8958882722929068,0.17697712351093176,2.0914908612233925,0.9330654964253251,0.1985356805914281,7.383308339247302
2057,Italy,1.0,0.25184677778412856,0.04663563978335571,0.9310435484947378,0.18680567626748193,2.0319887731699855,1.166441888244388,0.21595286472597605,9.966733168942607
2057,Netherlands,1.0,0.2579692169391284,0.047146116320572716,0.9093294437147604,0.18317351544812938,2.0485556119515342,1.0979799543410036,0.21713156454226712,8.890156195309649
2057,Spain,1.0,0.25665359034509394,0.04754479695599103,0.9210853388294731,0.18444630484233698,2.0398271263822814,1.261994344889666,0.2180476942230553,10.397459242178236
2058,France,1.0,0.23805869831655388,0.043097856687553456,0.8879706194388683,0.18684947217741843,2.0534356117748507,0.8929672736444354,0.20760023286969947,7.767750222285665
2058,Germany,1.0,0.2309762428587894,0.03973515676384157,0.8713171926737157,0.18435397254317126,2.0752614790071644,0.9953929206850334,0.1993367922984655,8.477578379117398
2058,Italy,1.0,0.25439746271000296,0.04152546583767269,0.8670732922529009,0.18055327581397276,2.0884220896861265,0.9653980824638823,0.20377798172931416,8.010818081251829
2058,Netherlands,1.0,0.25855575436095807,0.04739370495325631,0.8575882418475566,0.187645132449125,2.0626339919800225,1.138782129832035,0.2177009530370878,9.75609418913838
2058,Spain,1.0,0.3013846290057072,0.04854638948925524,0.8845187484044124,0.17515026148185942,2.0810102920992133,1.1024507438695952,0.22033245219271547,8.666543137762929
2059,France,1.0,0.20685817630500258,0.034518043954174814,0.8831660688386418,0.17986781123557544,2.074701285005492,0.9797031660686394,0.1857903225525345,7.7677448252331445
2059,Germany,1.0,0.24618706911645835,0.04414055444625336,0.8814205819956092,0.1827714956211363,2.060865475922277,0.8351232599993254,0.21009653601678768,6.780402572065431
2059,Italy,1.0,0.261309785809351,0.04520659342231097,0.9002289207405342,0.181408459652819,2.0522938390207464,1.1133159039586318,0.21261842211415022,9.013903114761968
2059,Netherlands,1.0,0.2565098111118761,0.04910983341843285,0.8861110300078431,0.18865331650425557,2.03121390976428,1.1866546448226878,0.22160738574883476,9.976746115912556
2059,Spain,1.0,0.27727912878526884,0.0492323055200856,0.9013686100156587,0.18492108475106256,2.041575278072726,1.0650186348298087,0.2218835404442736,8.916494490064425
2060,France,1.0,0.23240257497539418,0.04419187744718833,0.8909747778519821,0.19548800363265045,2.0219492583292977,0.8284013506369684,0.21021864200681237,6.765167680357254
2060,Germany,1.0,0.2177232892104631,0.040236317084922105,0.8817020674017262,0.19270394248551384,2.040945977332023,1.1284976439490848,0.20058992269035378,8.939260174883072
2060,Italy,1.0,0.26913785382567174,0.05025947726274927,0.9049295868262677,0.19296321373190492,2.0189489978504245,1.1059046889968662,0.22418625574006376,8.579658154203534
2060,Netherlands,1.0,0.273929565271043,0.05705457212617795,0.8926408589023078,0.20247487176197704,1.9837919414444305,1.1796776806288938,0.23886098912584688,9.912497706638113
2060,Spain,1.0,0.268938073704253,0.05030590629237517,0.8996355712228776,0.1944283606470925,2.018150443597707,1.271154564567912,0.2242897819615846,10.169538335663281
