seed,scenario,economy,loss_pct
2040,Dual shock (China+Russia),Italy,8.891949006905474
2040,Dual shock (China+Russia),Netherlands,9.74855431479705
2040,Dual shock (China+Russia),Spain,9.594697269715075
2040,Copper shock (Chile+Peru),France,4.719213961601335
2040,Copper shock (Chile+Peru),Germany,5.5402805853986
2040,Copper shock (Chile+Peru),Italy,5.53286711098138
2040,Copper shock (Chile+Peru),Netherlands,6.060872200728749
2040,Copper shock (Chile+Peru),Spain,6.221990532818225
2041,China REE+Graphite shock,France,6.602362107988652
2041,China REE+Graphite shock,Germany,6.868357428316149
2041,China REE+Graphite shock,Italy,8.490142918496938
2041,China REE+Graphite shock,Netherlands,8.920946246711926
2041,China REE+Graphite shock,Spain,9.659959811216739
2041,Indonesia nickel shock,France,1.2538306141293087
2041,Indonesia nickel shock,Germany,1.733711210214043
2041,Indonesia nickel shock,Italy,1.6133627044262082
2041,Indonesia nickel shock,Netherlands,1.85331302223887
2041,Indonesia nickel shock,Spain,1.779049829440731
2041,Lithium shock (Chile+Australia),France,3.363728483200051
2041,Lithium shock (Chile+Australia),Germany,3.9153173254667015
2041,Lithium shock (Chile+Australia),Italy,4.4667472909758414
2041,Lithium shock (Chile+Australia),Netherlands,4.129281261382722
2041,Lithium shock (Chile+Australia),Spain,4.987049468123309
2041,Dual shock (China+Russia),France,7.047841210853297
2041,Dual shock (China+Russia),Germany,7.354228547051673
2041,Dual shock (China+Russia),Italy,9.026566420011044
2041,Dual shock (China+Russia),Netherlands,9.595429693029802
2041,Dual shock (China+Russia),Spain,10.268577116467164
2041,Copper shock (Chile+Peru),France,3.0121582443275026
2041,Copper shock (Chile+Peru),Germany,3.214550688057103
2041,Copper shock (Chile+Peru),Italy,3.9498734077616113
2041,Copper shock (Chile+Peru),Netherlands,3.966108361076817
2041,Copper shock (Chile+Peru),Spain,4.451264873045691
2042,China REE+Graphite shock,France,7.932085776285928
2042,China REE+Graphite shock,Germany,9.282705813114589
2042,China REE+Graphite shock,Italy,7.689683346628278
2042,China REE+Graphite shock,Netherlands,10.827319231121622
2042,China REE+Graphite shock,Spain,10.946265861784235
2042,Indonesia nickel shock,France,1.5804350272934593
2042,Indonesia nickel shock,Germany,1.7414118040309248
2042,Indonesia nickel shock,Italy,2.195367284733823
2042,Indonesia nickel shock,Netherlands,1.9801431258091788
2042,Indonesia nickel shock,Spain,2.118810932382608
2042,Lithium shock (Chile+Australia),France,4.299139831561891
2042,Lithium shock (Chile+Australia),Germany,4.797993058364342
2042,Lithium shock (Chile+Australia),Italy,4.501520541125794
2042,Lithium shock (Chile+Australia),Netherlands,5.444832735345194
