seed,resource_scaled,epsilon,mean_chi,mean_worstcase_loss_pct
2043,Copper,-0.2,0.04127269738956792,6.792842742079362
2044,Copper,-0.2,0.05340832404010033,9.923156409456297
2045,Copper,-0.2,0.049134555896725746,9.570650168017607
2046,Copper,-0.2,0.04861642531507257,9.143271209310146
2047,Copper,-0.2,0.043758086979273095,8.443792516014264
2048,Copper,-0.2,0.04476586758042102,8.863912527872284
2049,Copper,-0.2,0.04245770608431282,8.811150035655816
2050,Copper,-0.2,0.04416285925439599,9.351434150441843
2051,Copper,-0.2,0.04827734726432654,9.197176531438025
2052,Copper,-0.2,0.04558205291659379,8.308759343518453
2053,Copper,-0.2,0.05082670751952516,9.542060827738034
2054,Copper,-0.2,0.0488604299293011,9.212012023765562
2055,Copper,-0.2,0.049292614036554175,10.21375395688474
2056,Copper,-0.2,0.04479297879859752,8.126973823644164
2057,Copper,-0.2,0.04934293656848319,9.631060058010926
2058,Copper,-0.2,0.05161380532039384,9.60942908219231
2059,Copper,-0.2,0.04853844313706404,9.35655584329546
2060,Copper,-0.2,0.048641534051216885,8.332895723755172
2061,Copper,-0.2,0.04723383602111107,8.42554217006776
2062,Copper,-0.2,0.046449112158160374,8.563395508305458
2063,Copper,-0.2,0.052417836454761293,8.975877855690932
2064,Copper,-0.2,0.05147057200320872,9.264964112958193
2065,Copper,-0.2,0.0423983436400079,8.268454908473329
2066,Copper,-0.2,0.04333078200212079,8.157718383072375
2067,Copper,-0.2,0.04481535448130683,8.828864739876284
2068,Copper,-0.2,0.050642990992354586,9.525125659406594
2069,Copper,-0.2,0.03863381162045955,7.901371349004163
2070,Copper,-0.2,0.045846928060481504,8.411179955526464
2071,Copper,-0.2,0.049105247834705185,9.512586980968504
2072,Copper,-0.2,0.04979963141279635,9.141194478094544
2073,Copper,-0.2,0.04982847845001838,9.104257755704243
2074,Copper,-0.2,0.042422913853165434,8.646676962684854
2075,Copper,-0.2,0.04747380949319319,8.703791614570768
