seed,economy,K0,HHI,chi,upstream_alignment,upstream_concentration,supplier_entropy,macro_sensitivity,gamma,worstcase_loss_pct
2031,France,1.0,0.22964552334923063,0.045966846192083945,0.9038488493993682,0.20376504756594177,2.0035659175588827,0.8711796492032907,0.21439880175057868,8.319054807239727
2031,Germany,1.0,0.26612138984548184,0.05332206924609081,0.8993998913702094,0.2043572011455308,2.012460441910341,0.9625699230727157,0.23091571892379004,9.370438277141973
2031,Italy,1.0,0.261313013435179,0.0515072598135434,0.9076024680322744,0.20178959958493342,2.0114266514722114,1.146099610933368,0.2269521090748958,11.009241892290373
2031,Netherlands,1.0,0.2718614119774943,0.05598306169084072,0.846652404405836,0.20509966323430015,2.027128004204747,1.21855923914085,0.23660739990718954,11.327005408509518
2031,Spain,1.0,0.33809205915487595,0.0690985672233237,0.9133659942611225,0.205126280602656,1.9882123143621213,1.1282112461618736,0.2628660632780955,11.002784792314547
2031,Sweden,1.0,0.24052440491865773,0.04612823683399897,0.8609970677330231,0.20088800990914538,2.044505667172649,0.8238275225882659,0.2147748514933696,7.67491530377449
2031,Denmark,1.0,0.2505146859606205,0.04965495075560302,0.8523810486568497,0.20260793149447165,2.0415311635247173,0.9655327709747005,0.222833908451122,8.99416158296863
2031,Finland,1.0,0.23232261561699663,0.04398059131199474,0.8531749559897445,0.199739091657924,2.047463843073457,1.0618074088852072,0.20971550088630725,9.672927477556852
2032,France,1.0,0.2239096445929054,0.03877991973612492,0.8791182662803524,0.18527891360622417,2.0568088657804746,0.9719715733817366,0.19692617839211962,8.03173851518148
2032,Germany,1.0,0.23780440763680913,0.040706586359807166,0.8727746484580788,0.18374670337002474,2.072343572694624,1.125459095110814,0.2017587330447115,9.334318455787434
2032,Italy,1.0,0.2387484625104791,0.0404068005494269,0.8837250106144378,0.1806747138819063,2.0642887562323335,1.0958456077327865,0.20101442870955036,8.681959351744332
2032,Netherlands,1.0,0.25197542335955964,0.04796525372047009,0.8352702173169195,0.1912585457914797,2.0600903998489737,1.081029837666829,0.21900971147524506,9.061304066518362
2032,Spain,1.0,0.30539456463151804,0.05600022789535707,0.9132053395226576,0.18920480293949007,2.0024539554497984,1.2097733531773636,0.23664367284032142,10.303866320408819
2032,Sweden,1.0,0.25575740457459656,0.0487048843562667,0.8580145967622512,0.19127876773390742,2.05173624223423,0.9737402680785157,0.22069183119514574,8.40577185296161
2032,Denmark,1.0,0.2558459802183254,0.04680755319301848,0.8622427656436559,0.18878409191870188,2.0637797655148904,0.9217009720405761,0.21635053314706318,7.939832980313303
2032,Finland,1.0,0.21934814651974988,0.03806544805068762,0.8343864844958013,0.1863265634963116,2.079711391366035,0.9702167672341753,0.19510368538468878,7.731795903392271
2033,France,1.0,0.22672651438150793,0.04037743765230292,0.8451129145534917,0.19459538723958467,2.0616922284722063,0.8519213692565302,0.2009413786463677,7.079757379844535
2033,Germany,1.0,0.2726193007023916,0.048520465838419596,0.84616867852697,0.19046216541700595,2.0690207827873475,1.0565381211318277,0.22027361584724484,8.673701910620142
2033,Italy,1.0,0.2577384260890129,0.04947870938228538,0.8784540082372984,0.19913917891629945,2.0193977904848155,1.0580085466962363,0.2224381023617253,9.138272342332531
2033,Netherlands,1.0,0.30396634669567074,0.06647317899106955,0.8654115390738039,0.21021917063861958,1.965311892430148,1.1625752811308656,0.2578239302141474,10.323430494233447
2033,Spain,1.0,0.2482312256482032,0.04508064899435848,0.8687835883136964,0.1935922874899155,2.0463875600759973,1.1758228290975508,0.2123220407643975,9.83551878651139
2033,Sweden,1.0,0.22225330338182406,0.03935350665273908,0.8369571636326701,0.19222322402668757,2.0735160429626496,1.080594029532998,0.19837718279262634,8.769328574442316
2033,Denmark,1.0,0.32139600881660424,0.06761070076995754,0.8642610200817967,0.20347079082578662,1.9967254409205242,1.1072459400685173,0.26002057758946223,9.695917928726557
2033,Finland,1.0,0.22523037709987181,0.04375946201067757,0.8443831699743684,0.19918811110744916,2.04090920523383,1.0797077211069674,0.20918762394242535,9.054669369170881
